"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (USD)","@ qty","Minimum Quantity","Packaging","Series","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dsk414_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DSKW-SERIES.jpg","604-1148-2-ND","DSK-3R3H703T414-HRL","Elna America","CAP 70MF -20% +80% 3.3V SMD",8000,0,"0.75276",0,2000,"Tape & Reel (TR)","DSK","70mF","-20%, +80%","3.3V","100 Ohm","500 Hrs @ 70°C","-","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.189"" Dia (4.80mm)","0.085"" (2.16mm)","-10°C ~ 70°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/ds_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DSKW-SERIES.jpg","604-1147-6-ND","DSK-3R3H204T614-H2L","Elna America","CAP 200MF -20% +80% 3.3V SMD",22720,0,"Calculate",0,1,"Digi-Reel®","DSK","200mF","-20%, +80%","3.3V","200 Ohm","1000 Hrs @ 60°C","-","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/ds_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DSKW-SERIES.jpg","604-1147-1-ND","DSK-3R3H204T614-H2L","Elna America","CAP 200MF -20% +80% 3.3V SMD",22720,0,"2.49000",0,1,"Cut Tape (CT)","DSK","200mF","-20%, +80%","3.3V","200 Ohm","1000 Hrs @ 60°C","-","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
"http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/ds_e.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DSKW-SERIES.jpg","604-1147-2-ND","DSK-3R3H204T614-H2L","Elna America","CAP 200MF -20% +80% 3.3V SMD",21000,0,"0.74640",0,1500,"Tape & Reel (TR)","DSK","200mF","-20%, +80%","3.3V","200 Ohm","1000 Hrs @ 60°C","-","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
"http://media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DS,DSK.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DSKW-SERIES.jpg","604-1020-6-ND","DSK-3R3H224U-HL","Elna America","CAP 220MF -20% +80% 3.3V SMD",45972,0,"Calculate",0,1,"Digi-Reel®","DSK","220mF","-20%, +80%","3.3V","200 Ohm","1000 Hrs @ 60°C","-","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.118"" (3.00mm)","-10°C ~ 60°C"
"http://media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DS,DSK.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DSKW-SERIES.jpg","604-1020-1-ND","DSK-3R3H224U-HL","Elna America","CAP 220MF -20% +80% 3.3V SMD",45972,0,"2.16000",0,1,"Cut Tape (CT)","DSK","220mF","-20%, +80%","3.3V","200 Ohm","1000 Hrs @ 60°C","-","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.118"" (3.00mm)","-10°C ~ 60°C"
"http://media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DS,DSK.pdf","http://media.digikey.com/Photos/Elna%20America%20Photos/DSKW-SERIES.jpg","604-1020-2-ND","DSK-3R3H224U-HL","Elna America","CAP 220MF -20% +80% 3.3V SMD",45000,0,"0.64815",0,1500,"Tape & Reel (TR)","DSK","220mF","-20%, +80%","3.3V","200 Ohm","1000 Hrs @ 60°C","-","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.118"" (3.00mm)","-10°C ~ 60°C"
"http://www.sii-components.com/document/en/battery/Chip_Capacitor_E.pdf","http://media.digikey.com/Renders/Seiko%20Instr%20Renders/CPH3225A%201210%20%283225%20Metric%29.jpg","728-1067-6-ND","CPH3225A","Seiko Instruments","CAP 11MF 3.3V SURFACE MOUNT",1427,0,"Calculate",0,1,"Digi-Reel®","CPH3225A","11mF","-","3.3V","160 Ohm","-","-","Surface Mount","1210 (3225 Metric)","-","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","-"
"http://www.sii-components.com/document/en/battery/Chip_Capacitor_E.pdf","http://media.digikey.com/Renders/Seiko%20Instr%20Renders/CPH3225A%201210%20%283225%20Metric%29.jpg","728-1067-1-ND","CPH3225A","Seiko Instruments","CAP 11MF 3.3V SURFACE MOUNT",1427,0,"2.38000",0,1,"Cut Tape (CT)","CPH3225A","11mF","-","3.3V","160 Ohm","-","-","Surface Mount","1210 (3225 Metric)","-","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.035"" (0.90mm)","-"
"http://media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/XH414HG,%20XH409HG.pdf","http://media.digikey.com/photos/Seiko%20Instr%20Photos/XH414HG-IV01E.JPG","728-1050-6-ND","XH414HG-IV01E","Seiko Instruments","CAP 80MF 3.3V SURFACE MOUNT",6931,0,"Calculate",0,1,"Digi-Reel®","XH-HG","80mF","-","3.3V","-","-","-","Surface Mount","Coin, Wide and Corner Terminals","-","0.189"" Dia (4.80mm)","0.073"" (1.85mm)","-20°C ~ 60°C"
"http://media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/XH414HG,%20XH409HG.pdf","http://media.digikey.com/photos/Seiko%20Instr%20Photos/XH414HG-IV01E.JPG","728-1050-1-ND","XH414HG-IV01E","Seiko Instruments","CAP 80MF 3.3V SURFACE MOUNT",6931,0,"2.26000",0,1,"Cut Tape (CT)","XH-HG","80mF","-","3.3V","-","-","-","Surface Mount","Coin, Wide and Corner Terminals","-","0.189"" Dia (4.80mm)","0.073"" (1.85mm)","-20°C ~ 60°C"
"http://media.digikey.com/pdf/Data%20Sheets/Seiko%20Instruments%20PDFs/XH414HG,%20XH409HG.pdf","http://media.digikey.com/photos/Seiko%20Instr%20Photos/XH414HG-IV01E.JPG","728-1050-2-ND","XH414HG-IV01E","Seiko Instruments","CAP 80MF 3.3V SURFACE MOUNT",4000,0,"0.71500",0,4000,"Tape & Reel (TR)","XH-HG","80mF","-","3.3V","-","-","-","Surface Mount","Coin, Wide and Corner Terminals","-","0.189"" Dia (4.80mm)","0.073"" (1.85mm)","-20°C ~ 60°C"
"http://www.yuden.co.jp/productdata/catalog/en/capacitor04_e.pdf","http://media.digikey.com/Photos/Taiyo%20Yuden%20Photos/PAS%20SERIES.JPG","587-3260-6-ND","PAS3225P3R3113","Taiyo Yuden","CAP 11MF 3.3V SURFACE MOUNT",28127,0,"Calculate",0,1,"Digi-Reel®","PAS","11mF","-","3.3V","200 Ohm","-","-","Surface Mount","1210 (3225 Metric)","-","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.039"" (1.00mm)","-20°C ~ 70°C"
"http://www.yuden.co.jp/productdata/catalog/en/capacitor04_e.pdf","http://media.digikey.com/Photos/Taiyo%20Yuden%20Photos/PAS%20SERIES.JPG","587-3260-1-ND","PAS3225P3R3113","Taiyo Yuden","CAP 11MF 3.3V SURFACE MOUNT",28127,0,"2.43000",0,1,"Cut Tape (CT)","PAS","11mF","-","3.3V","200 Ohm","-","-","Surface Mount","1210 (3225 Metric)","-","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.039"" (1.00mm)","-20°C ~ 70°C"
"http://www.yuden.co.jp/productdata/catalog/en/capacitor04_e.pdf","http://media.digikey.com/Photos/Taiyo%20Yuden%20Photos/PAS%20SERIES.JPG","587-3260-2-ND","PAS3225P3R3113","Taiyo Yuden","CAP 11MF 3.3V SURFACE MOUNT",20000,0,"0.63050",0,10000,"Tape & Reel (TR)","PAS","11mF","-","3.3V","200 Ohm","-","-","Surface Mount","1210 (3225 Metric)","-","0.126"" L x 0.098"" W (3.20mm x 2.50mm)","0.039"" (1.00mm)","-20°C ~ 70°C"
"http://media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/EDLC252520-351-2F-21.pdf","http://media.digikey.com/Photos/TDK%20Photos/EDLC252520-351-2F-21.JPG","445-15617-ND","EDLC252520-351-2F-21","TDK Corporation","CAP 350MF 3.2V SURFACE MOUNT",516,0,"13.34000",0,1,"Tray","-","350mF","-","3.2V","-","-","-","Surface Mount","3-SMD, Flat Leads","-","0.984"" L x 0.787"" W (25.00mm x 20.00mm)","0.098"" (2.50mm)","-20°C ~ 70°C"
"http://www.yuden.co.jp/productdata/catalog/en/capacitor02_e.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/PAS1840LA2R3566.JPG","587-2024-ND","PAS1840LA3R0506","Taiyo Yuden","CAP 50F 20% 3V THROUGH HOLE",8,0,"19.38000",0,1,"Bulk","LA","50F","±20%","3V","70 mOhm","-","-","Through Hole","Radial, Can","0.315"" (8.00mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)","-25°C ~ 60°C"
"http://www.yuden.co.jp/productdata/catalog/en/capacitor02_e.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/pas1020la2r3475.JPG","587-2021-ND","PAS1020LA3R0405","Taiyo Yuden","CAP 4F 20% 3V THROUGH HOLE",92,0,"4.46000",0,1,"Bulk","LA","4F","±20%","3V","300 mOhm","-","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-25°C ~ 60°C"
"http://www.yuden.co.jp/productdata/catalog/en/capacitor02_e.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/PAS1220LA2R3106.JPG","587-2023-ND","PAS1235LA3R0206","Taiyo Yuden","CAP 20F 20% 3V THROUGH HOLE",489,0,"7.88000",0,1,"Bulk","LA","20F","±20%","3V","100 mOhm","-","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.457"" (37.00mm)","-25°C ~ 60°C"
"http://www.yuden.co.jp/productdata/catalog/en/capacitor02_e.pdf","http://media.digikey.com/photos/Taiyo%20Yuden%20Photos/PAS1220LA2R3106.JPG","587-2022-ND","PAS1220LA3R0905","Taiyo Yuden","CAP 9F 20% 3V THROUGH HOLE",529,0,"4.72000",0,1,"Bulk","LA","9F","±20%","3V","200 mOhm","-","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.866"" (22.00mm)","-25°C ~ 60°C"
"http://www.maxwell.com/images/documents/k2_2_85v_ds_3000619en_1.pdf","http://media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP3400-P285-K04.jpg","1182-1037-ND","BCAP3400 P285 K04","Maxwell Technologies Inc","CAP 3400F 2.85V THREADED",1,0,"71.07000",0,1,"Bulk","Durablue™, K2","3400F","-","2.85V","0.28 mOhm","1500 Hrs @ 65°C","Threaded Stud","Threaded Stud","Axial, Can","-","2.390"" Dia x 5.433"" L (60.70mm x 138.00mm)","-","-40°C ~ 65°C"
"http://www.maxwell.com/images/documents/k2_2_85v_ds_3000619en_1.pdf","http://media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP3400-P285-K05.jpg","1182-1038-ND","BCAP3400 P285 K05","Maxwell Technologies Inc","CAP 3400F 2.85V WELD",17,0,"71.07000",0,1,"Bulk","Durablue™, K2","3400F","-","2.85V","0.28 mOhm","1500 Hrs @ 65°C","Weld Stud","Weld Stud","Axial, Can","-","2.390"" Dia x 5.433"" L (60.70mm x 138.00mm)","-","-40°C ~ 65°C"
"http://www.vishay.com/docs/28409/196hvc.pdf","http://media.digikey.com/Photos/Vishay%20BC%20Photos/MAL219691252E3.JPG","4699PHBK-ND","MAL219691252E3","Vishay BC Components","CAP 15F -20% +80% 2.8V SMD",25,0,"5.82000",0,1,"Tray","ENYCAP™ 196HVC","15F","-20%, +80%","2.8V","1.2 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.945"" L x 0.472"" W (24.00mm x 12.00mm)","0.098"" (2.50mm)","-20°C ~ 85°C"
"http://www.vishay.com/docs/28409/196hvc.pdf","http://media.digikey.com/Photos/Vishay%20BC%20Photos/MAL219691152E3.JPG","4698PHBK-ND","MAL219691152E3","Vishay BC Components","CAP 4F -20% +80% 2.8V SMD",61,0,"6.16000",0,1,"Tray","ENYCAP™ 196HVC","4F","-20%, +80%","2.8V","5 Ohm @ 1kHz","1000 Hrs @ 85°C","-","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.551"" L x 0.276"" W (14.00mm x 7.00mm)","0.098"" (2.50mm)","-20°C ~ 70°C"
"http://www.cde.com/resources/catalogs/CDLC4.pdf","http://media.digikey.com/Photos/Cornell%20Dubilier%20Photos/CDLC351E2R7T11.JPG","338-3377-ND","CDLC351E2R7T11","Cornell Dubilier Electronics (CDE)","CAP 350F 0% +20% 2.7V T/H",18,0,"21.49000",0,1,"Tray","CDLC","350F","0%, +20%","2.7V","3.2 mOhm","1500 Hrs @ 65°C","-","Through Hole","Radial, Can - 4 Lead","0.795"" (20.20mm)","1.311"" Dia (33.30mm)","2.421"" (61.50mm)","-40°C ~ 65°C"
"http://www.kemet.com/docfinder?Partnumber=S301RP128R2R7W","http://media.digikey.com/Photos/Kemet%20Photos/S301RP128R2R7W.jpg","399-11547-ND","S301RP128R2R7W","Kemet","CAP 1200F 0% 2.7V CHASSIS MOUNT",3,0,"53.95000",0,1,"Bulk","S301","1200F","-0%","2.7V","0.25 mOhm @ 1kHz","1000 Hrs @ 65°C","-","Chassis Mount","Axial, Can - Screw Terminals","0.787"" (20.00mm)","2.390"" Dia x 3.169"" L (60.70mm x 80.50mm)","-","-40°C ~ 65°C"
"http://nichicon-us.com/english/products/pdfs/e-uw.pdf","http://media.digikey.com/Photos/Nichicon%20Photos/JUWT1685MHD.JPG","493-4334-ND","JUWT1685MHD","Nichicon","CAP 6.8F 20% 2.7V THROUGH HOLE",20,0,"4.42000",0,1,"Bulk","EVerCAP® UW","6.8F","±20%","2.7V","800 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.866"" (22.00mm)","-25°C ~ 70°C"
"http://www.nesscap.com/common/download.jsp?dir=product&sfn=MSCWSMXHBBOMXOZ.pdf","http://media.digikey.com/photos/NessCap%20Photos/ESHSP-5000C0-002R7.JPG","589-1018-ND","ESHSP-5000C0-002R7","NessCap Co Ltd","CAP 5000F 0% +20% 2.7V CHAS MNT",9,0,"200.75000",0,1,"Bulk","ESHSP","5000F","0%, +20%","2.7V","0.25 mOhm","-","-","Chassis Mount","Radial, Can - Screw Terminals","1.181"" (30.00mm)","2.362"" L x 2.835"" W (60.00mm x 72.00mm)","6.496"" (165.00mm)","-40°C ~ 65°C"
"http://www.nesscap.com/common/download.jsp?dir=product&sfn=MSCWSMXHBBOMXOZ.pdf","http://media.digikey.com/photos/NessCap%20Photos/ESHSP-1700C0-002R7.JPG","589-1016-ND","ESHSP-1700C0-002R7","NessCap Co Ltd","CAP 1700F 0% +20% 2.7V CHAS MNT",20,0,"113.10000",0,1,"Bulk","ESHSP","1700F","0%, +20%","2.7V","0.5 mOhm","-","-","Chassis Mount","Radial, Can - Screw Terminals","1.181"" (30.00mm)","2.362"" L x 1.102"" W (60.00mm x 28.00mm)","6.496"" (165.00mm)","-40°C ~ 65°C"
"http://www.nesscap.com/common/download.jsp?dir=product&sfn=MSCWSMXHBBOMXOZ.pdf","http://media.digikey.com/photos/NessCap%20Photos/ESHSP-3500C0-002R7.JPG","589-1017-ND","ESHSP-3500C0-002R7","NessCap Co Ltd","CAP 3500F 0% +20% 2.7V CHAS MNT",11,0,"154.00000",0,1,"Bulk","ESHSP","3500F","0%, +20%","2.7V","0.28 mOhm","-","-","Chassis Mount","Radial, Can - Screw Terminals","1.181"" (30.00mm)","2.362"" L x 2.047"" W (60.00mm x 52.00mm)","6.496"" (165.00mm)","-40°C ~ 65°C"
"http://www.kemet.com/docfinder?Partnumber=S301RV308R2R7W","http://media.digikey.com/Photos/Kemet%20Photos/S301RV308R2R7W.jpg","399-11549-ND","S301RV308R2R7W","Kemet","CAP 3000F 0% 2.7V CHASSIS MOUNT",25,0,"84.09000",0,1,"Bulk","S301","3000F","-0%","2.7V","0.2 mOhm @ 1kHz","1000 Hrs @ 65°C","-","Chassis Mount","Axial","0.787"" (20.00mm)","2.390"" Dia x 5.669"" L (60.70mm x 144.00mm)","-","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-10339-xl.pdf","http://media.digikey.com/photos/Eaton%20Bussmann/XL60-2R7308T-R.JPG","283-4485-ND","XL60-2R7308T-R","Eaton Bussmann","CAP SUPER 3000F 2.7VDC SCREW",19,0,"73.60000",0,1,"Bulk","PowerStor® XL60","3000F","0%, +20%","2.7V","0.23 mOhm","1500 Hrs @ 65°C","-","Chassis Mount","Axial, Can","-","2.390"" Dia x 5.433"" L (60.70mm x 138.00mm)","-","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-10339-xl.pdf","http://media.digikey.com/photos/Eaton%20Bussmann/XL60-2R7308W-R.JPG","283-4486-ND","XL60-2R7308W-R","Eaton Bussmann","CAP SUPER 3000F 2.7V WELD",20,0,"73.60000",0,1,"Bulk","PowerStor® XL60","3000F","0%, +20%","2.7V","0.23 mOhm","1500 Hrs @ 65°C","-","Chassis Mount","Axial, Can","-","2.390"" Dia x 5.433"" L (60.70mm x 138.00mm)","-","-40°C ~ 65°C"
"http://www.kemet.com/docfinder?Partnumber=S301RS208R2R7W","http://media.digikey.com/Photos/Kemet%20Photos/S301RS208R2R7W.jpg","399-11548-ND","S301RS208R2R7W","Kemet","CAP 2000F 0% 2.7V CHASSIS MOUNT",26,0,"65.05000",0,1,"Bulk","S301","2000F","-0%","2.7V","0.23 mOhm @ 1kHz","1000 Hrs @ 65°C","-","Chassis Mount","Axial","0.787"" (20.00mm)","2.390"" Dia x 4.272"" L (60.70mm x 108.50mm)","-","-40°C ~ 65°C"
"http://www.maxwell.com/images/documents/k2series_ds_10153704.pdf","http://media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP1500%20P270%20K05.JPG","1182-1024-ND","BCAP1500 P270 K05","Maxwell Technologies Inc","CAP 1500F 2.7V WELD",35,0,"55.14000",0,1,"Bulk","K2","1500F","-","2.7V","0.47 mOhm","1500 Hrs @ 65°C","Weld Stud","Weld Stud","Axial, Can - Solder Terminals","-","2.390"" Dia (60.70mm)","3.358"" (85.30mm)","-40°C ~ 65°C"
"http://www.maxwell.com/images/documents/k2series_ds_10153704.pdf","http://media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP2000%20P270%20K05.JPG","1182-1025-ND","BCAP2000 P270 K05","Maxwell Technologies Inc","CAP 2000F 2.7V WELD",29,0,"54.70000",0,1,"Bulk","K2","2000F","-","2.7V","0.35 mOhm","1500 Hrs @ 65°C","Weld Stud","Weld Stud","Axial, Can - Solder Terminals","-","2.390"" Dia (60.70mm)","4.028"" (102.30mm)","-40°C ~ 65°C"
"http://www.maxwell.com/images/documents/k2series_ds_10153704.pdf","http://media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP0650-P270-K05.jpg","1182-1022-ND","BCAP0650 P270 K05","Maxwell Technologies Inc","CAP 650F 2.7V WELD",12,0,"42.31000",0,1,"Bulk","K2","650F","-","2.7V","0.8 mOhm","1500 Hrs @ 65°C","Weld Stud","Weld Stud","Axial, Can - Solder Terminals","-","2.390"" Dia (60.70mm)","2.039"" (51.80mm)","-40°C ~ 65°C"
"http://www.maxwell.com/images/documents/k2series_ds_10153704.pdf","http://media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP1200%20P270%20K04.JPG","1182-1018-ND","BCAP1200 P270 K04","Maxwell Technologies Inc","CAP 1200F 2.7V THREADED",49,0,"48.73000",0,1,"Bulk","K2","1200F","-","2.7V","0.58 mOhm","1500 Hrs @ 65°C","Threaded Stud","Threaded Stud","Axial, Can - Screw Terminals","-","2.390"" Dia (60.70mm)","2.925"" (74.30mm)","-40°C ~ 65°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4376_HV_Series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HV1850-2R7806-R.JPG","283-4201-ND","HV1850-2R7806-R","Eaton Bussmann","CAP 80F -10% +30% 2.7V T/H",83,0,"10.08000",0,1,"Bulk","PowerStor® HV","80F","-10%, +30%","2.7V","-","1000 Hrs @ 65°C","-","Through Hole","Radial, Can","-","-","-","-40°C ~ 65°C"
"http://www.maxwell.com/images/documents/k2series_ds_10153704.pdf","http://media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP1500-P270-K04.jpg","1182-1019-ND","BCAP1500 P270 K04","Maxwell Technologies Inc","CAP 1500F 2.7V THREADED",38,0,"55.14000",0,1,"Bulk","K2","1500F","-","2.7V","0.47 mOhm","1500 Hrs @ 65°C","Threaded Stud","Threaded Stud","Axial, Can - Screw Terminals","-","2.390"" Dia (60.70mm)","3.358"" (85.30mm)","-40°C ~ 65°C"
"http://www.maxwell.com/images/documents/k2series_ds_10153704.pdf","http://media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP2000%20P270%20K04.JPG","1182-1020-ND","BCAP2000 P270 K04","Maxwell Technologies Inc","CAP 2000F 2.7V THREADED",21,0,"54.70000",0,1,"Bulk","K2","2000F","-","2.7V","0.35 mOhm","1500 Hrs @ 65°C","Threaded Stud","Threaded Stud","Axial, Can - Screw Terminals","-","2.390"" Dia (60.70mm)","4.028"" (102.30mm)","-40°C ~ 65°C"
"http://nichicon-us.com/english/products/pdfs/e-uw.pdf","http://media.digikey.com/Photos/Nichicon%20Photos/JUWT1826MHD.JPG","493-4339-ND","JUWT1826MHD","Nichicon","CAP 82F 20% 2.7V THROUGH HOLE",95,0,"9.83000",0,1,"Bulk","EVerCAP® UW","82F","±20%","2.7V","100 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)","-25°C ~ 70°C"
"http://nichicon-us.com/english/products/pdfs/e-um.pdf","http://media.digikey.com/photos/Nichicon%20Photos/JUMT1476MHD.JPG","493-3297-ND","JUMT1336MHD","Nichicon","CAP 33F 20% 2.7V THROUGH HOLE",41,0,"8.43000",0,1,"Bulk","EVerCAP® UM","33F","±20%","2.7V","100 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.319"" (33.50mm)","-25°C ~ 70°C"
"http://nichicon-us.com/english/products/pdfs/e-uw.pdf","http://media.digikey.com/Photos/Nichicon%20Photos/JUWT1126MPD.JPG","493-4335-ND","JUWT1126MPD","Nichicon","CAP 12F 20% 2.7V THROUGH HOLE",57,0,"4.50000",0,1,"Bulk","EVerCAP® UW","12F","±20%","2.7V","400 mOhm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.319"" (33.50mm)","-25°C ~ 70°C"
"http://nichicon-us.com/english/products/pdfs/e-um.pdf","http://media.digikey.com/photos/Nichicon%20Photos/JUMT1335MPD.JPG","493-3293-ND","JUMT1335MPD","Nichicon","CAP 3.3F 20% 2.7V THROUGH HOLE",200,0,"3.03000",0,1,"Bulk","EVerCAP® UM","3.3F","±20%","2.7V","1 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-25°C ~ 70°C"
"http://nichicon-us.com/english/products/pdfs/e-uw.pdf","http://media.digikey.com/Photos/Nichicon%20Photos/JUWT1126MPD.JPG","493-4333-ND","JUWT1475MPD","Nichicon","CAP 4.7F 20% 2.7V THROUGH HOLE",400,0,"2.80000",0,1,"Bulk","EVerCAP® UW","4.7F","±20%","2.7V","1 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-25°C ~ 70°C"
"http://nichicon-us.com/english/products/pdfs/e-uw.pdf","http://media.digikey.com/Photos/Nichicon%20Photos/JUWT1155MPD.jpg","493-4332-ND","JUWT1275MPD","Nichicon","CAP 2.7F 20% 2.7V THROUGH HOLE",394,0,"2.05000",0,1,"Bulk","EVerCAP® UW","2.7F","±20%","2.7V","2 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.846"" (21.50mm)","-25°C ~ 70°C"
"http://nichicon-us.com/english/products/pdfs/e-um.pdf","http://media.digikey.com/photos/Nichicon%20Photos/JUMT1105MPD.JPG","493-3291-ND","JUMT1105MPD","Nichicon","CAP 1F 20% 2.7V THROUGH HOLE",474,0,"1.70000",0,1,"Bulk","EVerCAP® UM","1F","±20%","2.7V","2 Ohm @ 1kHz","1000 Hrs @ 70°C","-","Through Hole","Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.512"" (13.00mm)","-25°C ~ 70°C"
"http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4424-xv-series.pdf","http://media.digikey.com/Photos/Cooper%20Bussmann%20Photos/XV3550-2R7307-R.JPG","283-4210-ND","XV3550-2R7307-R","Eaton Bussmann","CAP 300F -5% +10% 2.7V T/H",28,0,"10.60000",0,1,"Bulk","PowerStor® XV","300F","-5%, +10%","2.7V","4.5 mOhm","1500 Hrs @ 65°C","-","Through Hole","Radial, Can - Snap-In","0.886"" (22.50mm)","1.378"" Dia (35.00mm)","2.047"" (52.00mm)","-40°C ~ 65°C"
"http://www.nesscap.com/common/download.jsp?dir=product&sfn=MSCWSMXHBBOMXOZ.pdf","http://media.digikey.com/photos/NessCap%20Photos/ESHSP-0600C0-002R7.JPG","589-1015-ND","ESHSP-0600C0-002R7","NessCap Co Ltd","CAP 600F 0% +20% 2.7V CHAS MNT",68,0,"88.00000",0,1,"Bulk","ESHSP","600F","0%, +20%","2.7V","0.64 mOhm","-","-","Chassis Mount","Radial, Can - Screw Terminals","1.181"" (30.00mm)","2.362"" L x 1.102"" W (60.00mm x 28.00mm)","3.622"" (92.00mm)","-40°C ~ 65°C"
"http://www.nesscap.com/common/download.jsp?dir=product&sfn=ABSCYOLQICJKXKL.pdf","http://media.digikey.com/photos/NessCap%20Photos/ESHSR-0360C0-002R7A.JPG","589-1014-ND","ESHSR-0360C0-002R7A","NessCap Co Ltd","CAP 360F 0% +20% 2.7V T/H",140,0,"26.92000",0,1,"Bulk","ESHSR","360F","0%, +20%","2.7V","3.2 mOhm","1000 Hrs @ 85°C","-","Through Hole","Radial, Can - Snap-In","0.886"" (22.50mm)","1.406"" Dia (35.70mm)","2.476"" (62.90mm)","-40°C ~ 65°C"
